,User ID Integer,User ID String,Name Of User,Display Name,Tweet ID Integer,Tweet ID String,tweet,Date Created,Reply User ID Integer,Reply User ID String,Reply User Screen Name,Like Count,Retweet Count,Place,Prediction,TF-IDF Score
76,163201813,163201813,Blaq the Canna Barbie,BlactivityTV_,1397590176168300551,1397590176168300551,i’m hilari got mama call with name sing like ms effi “i’m feel well got pain”,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,"  (0, 967)	0.1993516249258736
  (0, 948)	0.3828643095235892
  (0, 763)	0.40444485615340886
  (0, 573)	0.31933504906179117
  (0, 524)	0.4119992161017274
  (0, 492)	0.17819812939370303
  (0, 348)	0.435401859985899
  (0, 279)	0.2998312900360132
  (0, 119)	0.259136692408655"
77,394807688,394807688,🌙✨SailorKay✨🌙,SailorKayRay,1397590175535017992,1397590175535017992,shocker httpstcociedniz,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,
78,2968949611,2968949611,𝕸𝖊𝖓𝖆𝖈𝖊 🐺⚡️,Minamillion93,1397590176256430081,1397590176256430081,so women give male domin industri ain’t easi,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,"  (0, 971)	0.4716555220390284
  (0, 782)	0.5142594629058612
  (0, 336)	0.4136235580996981
  (0, 240)	0.5848023816015221"
79,1274575777762287616,1274575777762287616,ً emma,phharryy,1397590175165845504,1397590175165845504,httpstconlersagatd,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,
80,1300292036,1300292036,A Natural Way,ANaturalWay216,1397590176038150145,1397590176038150145,check list ad poshmark closet nike men pari saintgermain neymar tshi httpstcogfmlmp shopmycloset poshmarkapp,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,"  (0, 536)	0.6874313776441423
  (0, 135)	0.7262493380584085"
81,2831924574,2831924574,✨ Sorin ✨,crazysorin,1397590176067620864,1397590176067620864,demifemm someth could put these httpstcohjxuqlm,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,"  (0, 853)	0.6113007690724982
  (0, 787)	0.47282461629201417
  (0, 674)	0.432351590318019
  (0, 167)	0.4645646933519183"
82,1280681201045344256,1280681201045344256,Xya⁷,itsme_xya,1397590176256253952,1397590176256253952,btschadata 𝙣𝙤𝙬 𝙥𝙡𝙖𝙮𝙞𝙣𝙜 dynamit listeningbutterpay httpstcobgabfjqdl,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,
83,920573409775382528,920573409775382528,เงินในบัญชีเป็นของมตคับ,marktuan1p,1397590176168218625,1397590176168218625,jacksonwglob insta peaceandaft jackson wang ☮️ jacksonwang httpstcoikgdqobzi jacksonwang 王嘉尔 잭슨 teamwang…,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,
84,931202472885891072,931202472885891072,white candy,white__candy_,1397590176193339394,1397590176193339394,pqcolor ╭━━╮♠️ ➤ qosbrand ┃━┳╋━┳╮╭╮╭━┳┳┳╮ ┃╭╯┃╋┃╰┫╰┫╋┃┃┃┃ ╰╯╱╰━┻━┻━┻━┻━━╯ visit ➤ httpstcorysbdpt ➤httpstcoqsczwpoj…,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,
85,783867554829770752,783867554829770752,"Karen, not that Karen",MizDazey2020,1397590176180830208,1397590176180830208,kaivanshroff new gladi sicknick mom brian sicknick ask meet w republican discuss impoanc independ bip…,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,"  (0, 701)	0.5281082761840648
  (0, 583)	0.3827954930741359
  (0, 553)	0.43123138135029354
  (0, 535)	0.48284741409542536
  (0, 38)	0.39429320251318484"
86,1066202133089804288,1066202133089804288,bri 신영 📌 selfie,quacksinohq,1397590176206102530,1397590176206102530,thewifehav love a much,2021-05-26 16:27:18,1226946436211912704,1226946436211912704,thewifehaver,0,0,Null,0,"  (0, 567)	0.7819325126037586
  (0, 514)	0.6233630930149561"
87,1280557259467210755,1280557259467210755,PR Systems ♚,PRsystems_ng,1397590176214523910,1397590176214523910,newworldray area ” feat kasien 🪐💿 new world wednesday episod eat uppp httpstcopjsivrngl httpstcoiub…,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,"  (0, 976)	0.6386604287695571
  (0, 583)	0.558538633363199
  (0, 241)	0.5292895726959446"
88,1266568482071564288,1266568482071564288,Natalie 🧸,Cloudytae_mp4,1397590176210198528,1397590176210198528,trusfratedarmi walk mcdonald get btsmeal httpstcowuxyotyg,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,"  (0, 930)	0.8574431874329743
  (0, 330)	0.5145786434790908"
89,1327134567619317760,1327134567619317760,Eli Lotha the femfox,ArmourerOf,1397590176231084034,1397590176231084034,pillzburypilboi doctordoggo what’ go,2021-05-26 16:27:18,1149678253050929153,1149678253050929153,pillzburypilboi,0,0,Null,0,"  (0, 952)	0.800450603301234
  (0, 338)	0.5993987251193404"
90,4766581686,4766581686,Undefeated,The_Champ_I_am,1397590175627284480,1397590175627284480,mcchesney laker one fair weather fan sun lose seri “i don’t watch nba much anyway” 🤣😅😂 httpstconhuljylon,2021-05-26 16:27:18,2821742489,2821742489,Mcchesney1919,0,0,Null,0,"  (0, 942)	0.4651941669986452
  (0, 936)	0.3398953019628508
  (0, 618)	0.27060600143579633
  (0, 567)	0.33777445691716523
  (0, 510)	0.40405809583274305
  (0, 274)	0.3843829876257695
  (0, 32)	0.41198683589547874"
91,1065689763003473920,1065689763003473920,keigs.20,b_simoes20,1397590176227004425,1397590176227004425,mdubkrazi think with yo dickyou realiz bitch don’t realli shit niggal,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,"  (0, 994)	0.3769388695065276
  (0, 967)	0.2918965385849753
  (0, 857)	0.3870306027991212
  (0, 751)	0.31996174247777126
  (0, 694)	0.4115385967727239
  (0, 693)	0.5738187136509155
  (0, 82)	0.14803162667191833"
92,1350556417699229698,1350556417699229698,MeasuringTheScore,measurethescore,1397590175983804420,1397590175983804420,jamieelar our 🎬 one film compos musician togeth offer opinion film score film for 🎬 podcast podcastrecommend soundtrack score mtspodcast locat ⬇️⬇️ httpstconmcqcasl,2021-05-26 16:27:18,1261502699100463110,1261502699100463110,jamieelar,0,0,Null,0,"  (0, 879)	0.6189136321085009
  (0, 618)	0.4065220745584141
  (0, 302)	0.6720756794342334"
93,1368891973419954176,1368891973419954176,chid. stream butter !,LIMERENCIA9597,1397590176218566656,1397590176218566656,blackxagustd smile smile project httpstcotqohietg bt 방탄소년단 btstwt httpstcotginiembk,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,"  (0, 780)	1.0"
94,1358229805573918721,1358229805573918721,Paul Gustaf,GustafPaul,1397590176252121094,1397590176252121094,weiovenatur friend show club httpstcoukwhpuilt,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,"  (0, 757)	0.5532650784274596
  (0, 312)	0.5425567752886468
  (0, 151)	0.6320837749705663"
95,1356035562852016130,1356035562852016130,Boom,Confidoncee,1397590176185081857,1397590176185081857,bigloveperiod mitasherm ultim aaliyah care u go,2021-05-26 16:27:18,1358243519392083970,1358243519392083970,BIGLOVEPERIOD,0,0,Null,0,"  (0, 338)	0.589067069370205
  (0, 125)	0.8080841464746096"
96,1387585666150662145,1387585666150662145,🪐,wolosworld,1397590176218689539,1397590176218689539,next time sex im gonna cri,2021-05-26 16:27:18,Null,Null,Null,0,0,Null,0,"  (0, 872)	0.3524978095458603
  (0, 744)	0.4566838293001637
  (0, 585)	0.4268588329048542
  (0, 425)	0.3517185632035748
  (0, 346)	0.3955078574286654
  (0, 176)	0.4525972802640493"
97,119491852,119491852,Chickentown Resident,LowkeyKyrie,1397590176227110916,1397590176227110916,mattskrajn anoth angl film show don’t wtf thing were,2021-05-26 16:27:18,424273037,424273037,MattSkrajner,0,0,Null,0,"  (0, 984)	0.4454806052615002
  (0, 950)	0.5424356010250612
  (0, 856)	0.3954653743761869
  (0, 757)	0.4146112572034335
  (0, 27)	0.4231019878777679"
98,1596374556,1596374556,Natalie Warner,nataliestitch,1397590180333342720,1397590180333342720,kateatherley love too 💕,2021-05-26 16:27:19,14525270,14525270,kateatherley,0,0,Null,0,"  (0, 884)	0.8174419977417842
  (0, 514)	0.5760109203200239"
99,836801309567254528,836801309567254528,t,joontiny_,1397590180383629315,1397590180383629315,gwskissi fact vera promis ariana would wed dress met gala httpstco…,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 980)	0.4004308691278603
  (0, 540)	0.5588752018817461
  (0, 267)	0.5020091869670176
  (0, 229)	0.5246907698557866"
100,698541559512494081,698541559512494081,Tamas Vargha,leuk35,1397590180375236611,1397590180375236611,gentsmen tattoo stori httpstcoqxzdlzrv,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 812)	1.0"
101,1199408431095934976,1199408431095934976,alex | bio + selfie 📌,jenzgnf,1397590180383498241,1397590180383498241,yummybynni yayi i’m,2021-05-26 16:27:19,1350370204690378753,1350370204690378753,yummybynny,0,0,Null,0,
102,1352662588153331715,1352662588153331715,Jakir hossain,Jakirh85682261,1397590180333244422,1397590180333244422,project,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,
103,809325552804839425,809325552804839425,allennon 🌿 EN-,sun00ssi,1397590180454830082,1397590180454830082,taehyunslov bighit realli made use huen kai laugh 😭,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 922)	0.4727555784722047
  (0, 694)	0.43845545516464196
  (0, 520)	0.49364159208456215
  (0, 475)	0.5835897149744813"
104,702872335326445568,702872335326445568,Tax Scan,tax_scan,1397590180194828294,1397590180194828294,icai launch onlin ceific cours ind institut chaer account india icai inda more httpstcoxrjecixtsi,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 171)	0.7108145926491116
  (0, 1)	0.7033794245477171"
105,2971223693,2971223693,Claire Splint,f6829e2ce54849c,1397590180371083268,1397590180371083268,goldenlili internet vs realiti httpstcoiviralnz,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 927)	0.719044003608298
  (0, 431)	0.6949645464877686"
106,1083430201147736065,1083430201147736065,Alyserse,Alyserx1,1397590180371083265,1397590180371083265,cephrend first thing thought,2021-05-26 16:27:19,3411962404,3411962404,ceph0rend,0,0,Null,0,"  (0, 862)	0.6077775146996912
  (0, 856)	0.5441465587861115
  (0, 291)	0.578369272339653"
107,123691311,123691311,Clairee Belcher ™,AuntieAsh_,1397590180375240704,1397590180375240704,i’m confus half y’all say it’ black own half say it’ franchis own white peopl manag black peopl either way dress code doesn’t sound target,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 957)	0.17266764950546554
  (0, 938)	0.1895265173373347
  (0, 794)	0.2149425343141132
  (0, 724)	0.30626657212323954
  (0, 635)	0.33772405074747136
  (0, 437)	0.34607280781732497
  (0, 366)	0.44799964352277216
  (0, 243)	0.2234258390203018
  (0, 229)	0.22286166843202854
  (0, 160)	0.2554191359682664
  (0, 84)	0.37704660811174373
  (0, 14)	0.22967142599110363"
108,911630014940053504,911630014940053504,Randhir Patil,iRandhir_Patil,1397590180433842178,1397590180433842178,pawarspeak would like draw honbl pm’ kind attent toward ceain seriou concern rais shri p p moham faizal mp…,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 980)	0.32636761522700775
  (0, 741)	0.45225790020589557
  (0, 683)	0.4820228050560401
  (0, 492)	0.20637672059981518
  (0, 461)	0.4607143225581114
  (0, 43)	0.4491680632264309"
109,1333613092077510656,1333613092077510656,L,lalaaa_x07,1397590180505260035,1397590180505260035,one thing wast time energi half ass shit peopl,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 934)	0.49423937697512044
  (0, 872)	0.3201495689727368
  (0, 856)	0.36427500883209857
  (0, 751)	0.25948736281486223
  (0, 635)	0.33223800246116253
  (0, 618)	0.2959304586531039
  (0, 366)	0.44072225930576003
  (0, 39)	0.24699935572382506"
110,4541260523,4541260523,Daniel,Dannysonicx,1397590180408725511,1397590180408725511,disneytva page screen watch epic amphibia season final life ✏️ httpstcouwswszct,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 936)	0.4482105651547647
  (0, 731)	0.5499434781569785
  (0, 490)	0.4289557827029784
  (0, 284)	0.5591658042136756"
111,3195756613,3195756613,GRANDSON🕊😈,_Smooth10,1397590180337438720,1397590180337438720,miss u babi 🥺🖤,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 549)	0.7337634948128094
  (0, 50)	0.6794049850274078"
112,304018199,304018199,Aerial Teresa,AerialTeresa,1397590178978541575,1397590178978541575,happi st bihday one daughter the last ☝️ littl girl cutest dippl sassi love time mommi love 🎉🛍🧸🎁🎈🎊🎉🎀🎎 httpstcocjkjlfnkh,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 872)	0.24831147275965973
  (0, 850)	0.37415504016834145
  (0, 799)	0.3464527173381214
  (0, 618)	0.22952686851454565
  (0, 514)	0.4567985555189041
  (0, 498)	0.2683883817252678
  (0, 472)	0.2941154075950735
  (0, 372)	0.3014808599041038
  (0, 334)	0.2314641695345612
  (0, 79)	0.33759422724710547"
113,1016727479564820481,1016727479564820481,josia,josiasthirty,1397590180400336898,1397590180400336898,hello,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,
114,1051145454778339328,1051145454778339328,ricecake,ekacecir_,1397590180484186114,1397590180484186114,marwasf palestinian ministri health palestinian famili wipe civil registri israel’ bombard resi…,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 273)	1.0"
115,1163211932318519296,1163211932318519296,kassy🌞,kc_sundrenched,1397590180396105728,1397590180396105728,cafebleach i’ll wear black darker color 🖤 httpstcoxlmtuentx,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 941)	0.6009638659043105
  (0, 155)	0.5694556000006603
  (0, 84)	0.5608589408266876"
116,1342242345853612032,1342242345853612032,Cerelac Stan Account 💫,NnkrumahSocrate,1397590180421378049,1397590180421378049,kayanmydread notyoulik scarletlauco kiwikov jazminflor holep black peopl would say much wors point…,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 980)	0.33133400393865975
  (0, 978)	0.4975765873820861
  (0, 724)	0.29831569825141124
  (0, 654)	0.42046272903892207
  (0, 635)	0.32895652083925936
  (0, 567)	0.3657364459857795
  (0, 84)	0.3672582397497835"
117,1019671096931639297,1019671096931639297,Clelia ♡,reignssupremacy,1397590180241055750,1397590180241055750,get documentari end run what,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 952)	0.5128420137050718
  (0, 720)	0.5383676329698818
  (0, 330)	0.32358796915650606
  (0, 247)	0.5851873093006221"
118,1024258822804779008,1024258822804779008,Sarah⁷❆ 4°C 💛 btxt lockdown ♡,tayjinphany13,1397590180438044686,1397590180438044686,ye let go skool luv affair yeah streamingbutt,2021-05-26 16:27:19,Null,Null,Null,0,0,Null,0,"  (0, 989)	0.5286312656750554
  (0, 987)	0.5920210466413125
  (0, 485)	0.4563122394155586
  (0, 338)	0.40229243771673345"
119,User ID Integer,User ID String,Name Of User,Display Name,Tweet ID Integer,Tweet ID String,tweet,Date Created,Reply User ID Integer,Reply User ID String,Reply User Screen Name,Like Count,Retweet Count,Place,0,"  (0, 906)	1.0"
120,124290595,124290595,Yardonna,yardonna,1397951692432359425,1397951692432359425,rsbnetwork statement donald j trump th presid unit state america httpstcohlpgtmhwg,2021-05-27 16:23:50,Null,Null,Null,0,0,Null,0,"  (0, 845)	0.4755113651995241
  (0, 804)	0.4883820470378675
  (0, 663)	0.526836140383135
  (0, 20)	0.5077554518499912"
121,1215775391832371201,1215775391832371201,💙🌊🌞Heidi Hoe🌞🌊💙,WooleyHeidi,1397951695804518403,1397951695804518403,itsjefftiedrich rais hand like kevin mccahi testifi oath front congress televis …,2021-05-27 16:23:51,Null,Null,Null,0,0,Null,0,"  (0, 683)	0.5986968957493713
  (0, 492)	0.2563304073625311
  (0, 368)	0.514408308897349
  (0, 313)	0.5578896315749154"
122,979166264609427456,979166264609427456,Matthew Cordasco,MattyCordasco,1397951697914404865,1397951697914404865,mzhemingway molli hemingway media kill lableak theori let donald trump right httpstcokrvkd,2021-05-27 16:23:52,Null,Null,Null,0,0,Null,0,"  (0, 710)	0.4372426406822958
  (0, 534)	0.6269294778952232
  (0, 485)	0.4210680873933401
  (0, 459)	0.4883441088966979"
123,170075318,170075318,🌊Eee🌊Kay🌊Emm🌊Emm🌊Dee🌊,fiatslug,1397951700611207172,1397951700611207172,billkristol paul ryan posit someth degener conservat demagogueri outragep…,2021-05-27 16:23:52,Null,Null,Null,0,0,Null,0,"  (0, 787)	1.0"
124,875516759763058689,875516759763058689,Laurie 🌊🌊🌊The Democrat 🇺🇲,kuhnhall,1397951701038997512,1397951701038997512,bettybow donald trump sent american anthrax mail ted want know spore china,2021-05-27 16:23:52,Null,Null,Null,0,0,Null,0,"  (0, 932)	0.482627322948136
  (0, 468)	0.460934840503156
  (0, 21)	0.7447213841123712"
125,5627022,5627022,Rehmi Post,rehmi,1397951701290606593,1397951701290606593,billkristol paul ryan posit someth degener conservat demagogueri outragep…,2021-05-27 16:23:52,Null,Null,Null,0,0,Null,0,"  (0, 787)	1.0"
126,1273821127610109952,1273821127610109952,💣Biden is A WAR CRIMINAL💀BRING THE RUCKUS☀️,iggymogo,1397951701982851082,1397951701982851082,spiritofho amen httpstcorfqxmxpa,2021-05-27 16:23:53,Null,Null,Null,0,0,Null,0,
127,1216995734,1216995734,alicia locus,AliciaLocus,1397951703488503810,1397951703488503810,itsjefftiedrich rais hand like kevin mccahi testifi oath front congress televis …,2021-05-27 16:23:53,Null,Null,Null,0,0,Null,0,"  (0, 683)	0.5986968957493713
  (0, 492)	0.2563304073625311
  (0, 368)	0.514408308897349
  (0, 313)	0.5578896315749154"
128,3228352226,3228352226,Dr. Ankush Ajbani,AjbaniAnkush,1397951703828238339,1397951703828238339,yearofthekraken surpris donald trump decid issu statement india vs twitter issu,2021-05-27 16:23:53,Null,Null,Null,0,0,Null,0,"  (0, 927)	0.39851124521626924
  (0, 909)	0.28293741363750347
  (0, 825)	0.3851658388251725
  (0, 436)	0.7828042437304489"
129,562953953,562953953,Hirbowedge,hirbowedge,1397951703991848960,1397951703991848960,pegobri what’ strike incred power liber ha assad could declar caliph div…,2021-05-27 16:23:53,Null,Null,Null,0,0,Null,0,"  (0, 952)	0.38270160593653657
  (0, 660)	0.5012905737682021
  (0, 487)	0.4933034175197109
  (0, 361)	0.4605277994444222
  (0, 167)	0.3831620096864961"
130,76471879,76471879,Ken Sheetz #TrumpsFeverDream,BuzzBroz,1397951704314699776,1397951704314699776,sethabramson break news despit recent record statement former presid donald trump impli opposit would true…,2021-05-27 16:23:53,Null,Null,Null,0,0,Null,0,"  (0, 980)	0.33635076098557654
  (0, 900)	0.45987132243210915
  (0, 663)	0.4870804166263258
  (0, 584)	0.49943153181466554
  (0, 103)	0.43440458694326445"
131,1299593910423965696,1299593910423965696,_🧸🍓,daegukings_r,1397951705111613443,1397951705111613443,knjspersonaa open app stream one left engag with kpoppi fri nugget need…,2021-05-27 16:23:53,Null,Null,Null,0,0,Null,0,"  (0, 967)	0.24493125797693785
  (0, 620)	0.4571862548823003
  (0, 618)	0.306187020186122
  (0, 581)	0.43937507956747196
  (0, 482)	0.4441419481570319
  (0, 310)	0.4969168795929843"
132,2266541233,2266541233,colette flanigan,FlaniganColette,1397951705862623232,1397951705862623232,sethabramson break news despit recent record statement former presid donald trump impli opposit would true…,2021-05-27 16:23:54,Null,Null,Null,0,0,Null,0,"  (0, 980)	0.33635076098557654
  (0, 900)	0.45987132243210915
  (0, 663)	0.4870804166263258
  (0, 584)	0.49943153181466554
  (0, 103)	0.43440458694326445"
133,1338148413523722240,1338148413523722240,Biblioanglophile,Biblioanglophi1,1397951708534247424,1397951708534247424,billkristol paul ryan posit someth degener conservat demagogueri outragep…,2021-05-27 16:23:54,Null,Null,Null,0,0,Null,0,"  (0, 787)	1.0"
